HCODE,HSERIAL,TCODE,FAMILY,GENUS,SPECIES,IS_FRAGMENT,IS_DRAWING,INFO,SUBSPECIES,VARIETY,ALT_INFO,ALT_GENUS,ALT_SPECIES,ALT_TYPE,YR,FILEPATH,FILETYPE
MICH,1115955,HT,Grammitidaceae,Prosaptia,ancestralis,N,N,"HT, MICH1115955",,,,,,,2003,"/Grammitidaceae/Prosaptia ancestralis, HT, MICH1115955.jpg",JPG
MICH,1115956,HT,Grammitidaceae,Prosaptia,cryptocarpa,N,N,"HT, MICH1115956",,,,,,,2003,"/Grammitidaceae/Prosaptia cryptocarpa, HT, MICH1115956.jpg",JPG
MICH,1125810,HT,Hymenophyllaceae,Microtrichomanes,zamboanganum,N,N,"HT, MICH1125810",,,,,,,2003,"/Hymenophyllaceae/Microtrichomanes zamboanganum, HT, MICH1125810.jpg",JPG
MICH,1104039,IT,Acanthaceae,Pseuderanthemum,minutiflorum,N,N,"(Eranthemum min~, IT) MICH1104039",,,"Eranthemum min~, IT",Eranthemum,min~,,2003,"/Acanthaceae/Pseuderanthemum minutiflorum (Eranthemum min~, IT) MICH1104039.jpg",JPG
MICH,1104091,IT,Acanthaceae,Semnostachya,antonii,N,N,"(Strobilanthes antonii, IT) MICH1104091",,,"Strobilanthes antonii, IT",Strobilanthes,antonii,,2003,"/Acanthaceae/Semnostachya antonii (Strobilanthes antonii, IT) MICH1104091.jpg",JPG
MICH,1104089,IT,Acanthaceae,Staurogyne,ophiorrhizoides,N,N,"IT, MICH1104089",,,,,,,2003,"/Acanthaceae/Staurogyne ophiorrhizoides, IT, MICH1104089.jpg",JPG
MICH,1104040,IT,Acanthaceae,Staurogyne,,N,N,"nom. nov. (Gymnostachyum subcordatum, IT) MICH1104040",,,"Gymnostachyum subcordatum, IT",Gymnostachyum,subcordatum,,2003,"/Acanthaceae/Staurogyne nom. nov. (Gymnostachyum subcordatum, IT) MICH1104040.jpg",JPG
MICH,1115915,IT,Grammitidaceae,Acrosorus,nudicarpus,N,N,"IT, MICH1115915",,,,,,,2003,"/Grammitidaceae/Acrosorus nudicarpus, IT, MICH1115915.jpg",JPG
MICH,1115913,IT,Grammitidaceae,Acrosorus,triangularis,N,N,"(A merrillii, IT) MICH1115913",,,"A merrillii, IT",Acrosorus,merrillii,,2003,"/Grammitidaceae/Acrosorus triangularis (A merrillii, IT) MICH1115913.jpg",JPG
MICH,1115913,IT,Grammitidaceae,Acrosorus,triangularis,N,N,"(Polypodium tortile, IT) MICH1115913",,,"Polypodium tortile, IT",Polypodium,tortile,,2003,"/Grammitidaceae/Acrosorus triangularis (Polypodium tortile, IT) MICH1115913.jpg",JPG
MICH,1115914,IT,Grammitidaceae,Acrosorus,triangularis,N,N,"(Davallia exaltata, IT) MICH1115914",,,"Davallia exaltata, IT",Davallia,exaltata,,2003,"/Grammitidaceae/Acrosorus triangularis (Davallia exaltata, IT) MICH1115914.jpg",JPG
MICH,1115950,IT,Grammitidaceae,Calymmodon,cucullatus,N,N,"(Polypodium gracillimum, IT) MICH1115950",,,"Polypodium gracillimum, IT",Polypodium,gracillimum,,2003,"/Grammitidaceae/Calymmodon cucullatus (Polypodium gracillimum, IT) MICH1115950.jpg",JPG
MICH,1115948,IT,Grammitidaceae,Calymmodon,gracilis,N,N,"(Polypodium cucullatum v. planum, IT) MICH1115948",,,"Polypodium cucullatum v. planum, IT",Polypodium,cucullatum,,2003,"/Grammitidaceae/Calymmodon gracilis (Polypodium cucullatum v. planum, IT) MICH1115948.jpg",JPG
MICH,1115951,IT,Grammitidaceae,Ctenopteris,halconensis,N,N,"(Polypodium halconense, IT) MICH1115951",,,"Polypodium halconense, IT",Polypodium,halconense,,2003,"/Grammitidaceae/Ctenopteris halconensis (Polypodium halconense, IT) MICH1115951.jpg",JPG
MICH,1115916,IT,Grammitidaceae,Ctenopteris,macra,N,N,"(Polypodium subfalcatum v. semiintegrum, IT) MICH1115916",,,"Polypodium subfalcatum v. semiintegrum, IT",Polypodium,subfalcatum,,2003,"/Grammitidaceae/Ctenopteris macra (Polypodium subfalcatum v. semiintegrum, IT) MICH1115916.jpg",JPG
MICH,1115917,IT,Grammitidaceae,Ctenopteris,macra,N,N,"(Polypodium macrum, IT) MICH1115917",,,"Polypodium macrum, IT",Polypodium,macrum,,2003,"/Grammitidaceae/Ctenopteris macra (Polypodium macrum, IT) MICH1115917.jpg",JPG
MICH,1115952,IT,Grammitidaceae,Ctenopteris,pachycaula,N,N,"(Polypodium pachycaulum, IT) MICH1115952",,,"Polypodium pachycaulum, IT",Polypodium,pachycaulum,,2003,"/Grammitidaceae/Ctenopteris pachycaula (Polypodium pachycaulum, IT) MICH1115952.jpg",JPG
MICH,1115959,IT,Grammitidaceae,Prosaptia,alata,N,N,"(P polymorpha, IT) MICH1115959",,,"P polymorpha, IT",Prosaptia,polymorpha,,2003,"/Grammitidaceae/Prosaptia alata (P polymorpha, IT) MICH1115959.jpg",JPG
MICH,1115961,IT,Grammitidaceae,Prosaptia,alata,N,N,"(P toppingii, poss. IT) MICH1115961",,,"P toppingii, poss. IT",Prosaptia,toppingii,,2003,"/Grammitidaceae/Prosaptia alata (P toppingii, poss. IT) MICH1115961.jpg",JPG
MICH,1115958,IT,Grammitidaceae,Prosaptia,davalliacea,N,N,"(P linearis, IT) MICH1115958",,,"P linearis, IT",Prosaptia,linearis,,2003,"/Grammitidaceae/Prosaptia davalliacea (P linearis, IT) MICH1115958.jpg",JPG
MICH,1111956,IT,Piperaceae,Peperomia,agusanensis,N,N,"IT, MICH1111956",,,,,,,2003,"/Piperaceae/Peperomia agusanensis, IT, MICH1111956.jpg",JPG
MICH,1115947,ST,Grammitidaceae,Calymmodon,gracilis,N,N,"(Polypodium consociatum, ST) MICH1115947",,,"Polypodium consociatum, ST",Polypodium,consociatum,,2003,"/Grammitidaceae/Calymmodon gracilis (Polypodium consociatum, ST) MICH1115947.jpg",JPG
MICH,1115963,ST,Grammitidaceae,Ctenopteris,micropora,N,N,"ST, MICH1115963",,,,,,,2003,"/Grammitidaceae/Ctenopteris micropora, ST, MICH1115963.jpg",JPG
MICH,1115964,ST,Grammitidaceae,Ctenopteris,micropora,N,N,"ST, MICH1115964",,,,,,,2003,"/Grammitidaceae/Ctenopteris micropora, ST, MICH1115964.jpg",JPG
MICH,1115965,ST,Grammitidaceae,Ctenopteris,micropora,N,N,"ST, MICH1115965",,,,,,,2003,"/Grammitidaceae/Ctenopteris micropora, ST, MICH1115965.jpg",JPG
MICH,1115935,type,Grammitidaceae,Calymmodon,ordinatus,Y,N,"TF, MICH1115935",,,,,,,2003,"/Grammitidaceae/Calymmodon ordinatus, TF, MICH1115935.jpg",JPG
MO,1304766,HT,Apocynaceae,Kibatalia,elmeri,N,N,"HT (K fragrans, ST) MO1304766",,,"K fragrans, ST",Kibatalia,fragrans,ST,2003,"/Apocynaceae/Kibatalia elmeri, HT (K fragrans, ST) MO1304766.jpg",JPG
MO,1559898,ILT,Annonaceae,Orophea,cumingiana,N,N,"(O polyantha, ILT) MO1559898",,,"O polyantha, ILT",Orophea,polyantha,,1980,"/Annonaceae/Orophea cumingiana (O polyantha, ILT) MO1559898.jpg",JPG
MO,1559936,ILT,Annonaceae,Orophea,cumingiana,N,N,"ILT, MO1559936",,,,,,,1980,"/Annonaceae/Orophea cumingiana, ILT, MO1559936.jpg",JPG
MO,1583155,ILT,Annonaceae,Orophea,cumingiana,N,N,"(O polyantha, ILT) MO1583155",,,"O polyantha, ILT",Orophea,polyantha,,1980,"/Annonaceae/Orophea cumingiana (O polyantha, ILT) MO1583155.jpg",JPG
MO,1559927,ILT,Annonaceae,Orophea,leytensis,N,N,"ILT, MO1559927",,,,,,,1980,"/Annonaceae/Orophea leytensis, ILT, MO1559927.jpg",JPG
MO,1559901,ILT,Annonaceae,Orophea,wenzelii,N,N,"ILT, MO1559901",,,,,,,1980,"/Annonaceae/Orophea wenzelii, ILT, MO1559901.jpg",JPG
MO,1559901,ILT,Annonaceae,Orophea,wenzelii,N,N,"ILT, MO1559901, sh.2",,,,,,,1980,"/Annonaceae/Orophea wenzelii, ILT, MO1559901, sh.2.jpg",JPG
MO,1472184,ILT,Annonaceae,Phaeanthus,ebracteolatus,N,N,"(P cumingii, ILT) MO1472184",,,"P cumingii, ILT",Phaeanthus,cumingii,,1980,"/Annonaceae/Phaeanthus ebracteolatus (P cumingii, ILT) MO1472184.jpg",JPG
MO,1391609,ILT,Apocynaceae,Alstonia,angustiloba,N,N,"(A iwahigensis, ILT) MO1391609",,,"A iwahigensis, ILT",Alstonia,iwahigensis,,2003,"/Apocynaceae/Alstonia angustiloba (A iwahigensis, ILT) MO1391609.jpg",JPG
MO,1393053,ILT,Apocynaceae,Tabernaemontana,pandacaqui,N,N,"(T oligantha, ILT) MO1393053",,,"T oligantha, ILT",Tabernaemontana,oligantha,,2003,"/Apocynaceae/Tabernaemontana pandacaqui (T oligantha, ILT) MO1393053.jpg",JPG
MO,1393296,ILT,Apocynaceae,Tabernaemontana,pandacaqui,N,N,"(T biflora, ILT) MO1393296",,,"T biflora, ILT",Tabernaemontana,biflora,,2003,"/Apocynaceae/Tabernaemontana pandacaqui (T biflora, ILT) MO1393296.jpg",JPG
MO,1393345,ILT,Apocynaceae,Tabernaemontana,pandacaqui,N,N,"(T subglobosa, ILT) MO1393345",,,"T subglobosa, ILT",Tabernaemontana,subglobosa,,2003,"/Apocynaceae/Tabernaemontana pandacaqui (T subglobosa, ILT) MO1393345.jpg",JPG
MO,1944224,ILT,Araliaceae,Aralia,bipinnata,N,N,"(A hypoleuca, ILT) MO1944224",,,"A hypoleuca, ILT",Aralia,hypoleuca,,2001,"/Araliaceae/Aralia bipinnata (A hypoleuca, ILT) MO1944224.jpg",JPG
MO,1793690,ILT,Balanophoraceae,Balanophora,papuana,N,N,"(B incarnata, ILT) MO1793690",,,"B incarnata, ILT",Balanophora,incarnata,,2003,"/Balanophoraceae/Balanophora papuana (B incarnata, ILT) MO1793690.jpg",JPG
MO,1824860,ILT,Cunoniaceae,Caldcluvia,celebica,N,N,"(Spiraeopsis philippinensis, ILT) MO1824860",,,"Spiraeopsis philippinensis, ILT",Spiraeopsis,philippinensis,,2003,"/Cunoniaceae/Caldcluvia celebica (Spiraeopsis philippinensis, ILT) MO1824860.jpg",JPG
MO,1847151,ILT,Euphorbiaceae,Antidesma,agusanense,N,N,"ILT, MO1847151",,,,,,,2003,"/Euphorbiaceae/Antidesma agusanense, ILT, MO1847151.jpg",JPG
MO,1847046,ILT,Euphorbiaceae,Antidesma,samarense,N,N,"(A urdanetense, ILT) MO1847046",,,"A urdanetense, ILT",Antidesma,urdanetense,,2003,"/Euphorbiaceae/Antidesma samarense (A urdanetense, ILT) MO1847046.jpg",JPG
MO,1848818,ILT,Euphorbiaceae,Antidesma,subolivaceum,N,N,"ILT, MO1848818",,,,,,,2003,"/Euphorbiaceae/Antidesma subolivaceum, ILT, MO1848818.jpg",JPG
MO,1848823,ILT,Euphorbiaceae,Baccaurea,odoratissima,N,N,"ILT, MO1848823",,,,,,,2003,"/Euphorbiaceae/Baccaurea odoratissima, ILT, MO1848823.jpg",JPG
MO,1849349,ILT,Euphorbiaceae,Cleistanthus,myrianthus,N,N,"(C pseudocanescens, ILT) MO1849349",,,"C pseudocanescens, ILT",Cleistanthus,pseudocanescens,,2003,"/Euphorbiaceae/Cleistanthus myrianthus (C pseudocanescens, ILT) MO1849349.jpg",JPG
MO,1848841,ILT,Euphorbiaceae,Neoscortechinia,nicobarica,N,N,"(Alchornea arborea, ILT) MO1848841",,,"Alchornea arborea, ILT",Alchornea,arborea,,2003,"/Euphorbiaceae/Neoscortechinia nicobarica (Alchornea arborea, ILT) MO1848841.jpeg",JPEG
MO,1461187,ILT,Gramineae,Panicum,auritum,N,N,"ILT, MO1461187",,,,,,,2003,"/Gramineae/Panicum auritum, ILT, MO1461187.jpeg",JPEG
MO,1916550,ILT,Guttiferae,Kayea,philippinensis,N,N,"ILT, MO1916550",,,,,,,2003,"/Guttiferae/Kayea philippinensis, ILT, MO1916550.jpg",JPG
MO,1791592,ILT,Loranthaceae,Amyema,celebica,N,N,"(Loranthus bicoloratus, ILT) MO1791592",,,"Loranthus bicoloratus, ILT",Loranthus,bicoloratus,,2003,"/Loranthaceae/Amyema celebica (Loranthus bicoloratus, ILT) MO1791592.jpeg",JPEG
MO,1599090,ILT,Loranthaceae,Decaisnina,aherniana,N,N,"(Loranthus ahernianus, ILT, MO1599090",,,,,,,2003,"/Loranthaceae/Decaisnina aherniana (Loranthus ahernianus, ILT, MO1599090.jpg",JPG
MO,1791128,ILT,Loranthaceae,Decaisnina,aherniana,N,N,"(Loranthus saccatus, ILT) MO1791128",,,"Loranthus saccatus, ILT",Loranthus,saccatus,,2003,"/Loranthaceae/Decaisnina aherniana (Loranthus saccatus, ILT) MO1791128.jpeg",JPEG
MO,1791589,ILT,Loranthaceae,Decaisnina,cumingii,N,N,"(Loranthus merrillii, ILT) MO1791589",,,"Loranthus merrillii, ILT",Loranthus,merrillii,,2003,"/Loranthaceae/Decaisnina cumingii (Loranthus merrillii, ILT) MO1791589.jpeg",JPEG
MO,1572704,ILT,Loranthaceae,Lepidaria,tetrantha,N,N,"(Loranthus tetranthus, ILT) MO1572704",,,"Loranthus tetranthus, ILT",Loranthus,tetranthus,,2003,"/Loranthaceae/Lepidaria tetrantha (Loranthus tetranthus, ILT) MO1572704.jpeg",JPEG
MO,1940886,ILT,Melastomataceae,Medinilla,benguetensis,N,N,"ILT, MO1940886",,,,,,,1998,"/Melastomataceae/Medinilla benguetensis, ILT, MO1940886.jpg",JPG
MO,1940874,ILT,Melastomataceae,Medinilla,cuernosensis,N,N,"ILT, MO1940874",,,,,,,1998,"/Melastomataceae/Medinilla cuernosensis, ILT, MO1940874.jpg",JPG
MO,1940863,ILT,Melastomataceae,Medinilla,erythrotricha,N,N,"ILT, MO1940863",,,,,,,1998,"/Melastomataceae/Medinilla erythrotricha, ILT, MO1940863.jpg",JPG
MO,1940896,ILT,Melastomataceae,Medinilla,erythrotricha,N,N,"ILT, MO1940896",,,,,,,1998,"/Melastomataceae/Medinilla erythrotricha, ILT, MO1940896.jpg",JPG
MO,1940861,ILT,Melastomataceae,Medinilla,pendula,N,N,"(M merrillii, ILT) MO1940861",,,"M merrillii, ILT",Medinilla,merrillii,,1998,"/Melastomataceae/Medinilla pendula (M merrillii, ILT) MO1940861.jpg",JPG
MO,1940862,ILT,Melastomataceae,Medinilla,pendula,N,N,"(M gitingensis, ILT) MO1940862",,,"M gitingensis, ILT",Medinilla,gitingensis,,1998,"/Melastomataceae/Medinilla pendula (M gitingensis, ILT) MO1940862.jpg",JPG
MO,1841996,ILT,Meliaceae,Aglaia,elliptica,N,N,"(A sorsogonensis, ILT) MO1841996",,,"A sorsogonensis, ILT",Aglaia,sorsogonensis,,2003,"/Meliaceae/Aglaia elliptica (A sorsogonensis, ILT) MO1841996.jpg",JPG
MO,1842006,ILT,Meliaceae,Aglaia,elliptica,N,N,"(A antonii, ILT) MO1842006_1",,,"A antonii, ILT",Aglaia,antonii,,2003,"/Meliaceae/Aglaia elliptica (A antonii, ILT) MO1842006_1.jpg",JPG
MO,1842006,ILT,Meliaceae,Aglaia,elliptica,N,N,"(A antonii, ILT) MO1842006_2",,,"A antonii, ILT",Aglaia,antonii,,2003,"/Meliaceae/Aglaia elliptica (A antonii, ILT) MO1842006_2.jpg",JPG
MO,1842098,ILT,Meliaceae,Aglaia,elliptica,N,N,"(A querciflorescens, ILT) MO1842098",,,"A querciflorescens, ILT",Aglaia,querciflorescens,,2003,"/Meliaceae/Aglaia elliptica (A querciflorescens, ILT) MO1842098.jpg",JPG
MO,1842332,ILT,Meliaceae,Aglaia,elliptica,N,N,"(A longipetiolata, ILT) MO1842332",,,"A longipetiolata, ILT",Aglaia,longipetiolata,,2003,"/Meliaceae/Aglaia elliptica (A longipetiolata, ILT) MO1842332.jpg",JPG
MO,1842588,ILT,Meliaceae,Aglaia,elliptica,N,N,"(A urdanetensis, ILT) MO1842588",,,"A urdanetensis, ILT",Aglaia,urdanetensis,,2003,"/Meliaceae/Aglaia elliptica (A urdanetensis, ILT) MO1842588.jpg",JPG
MO,1842739,ILT,Meliaceae,Aglaia,lawii,N,N,"(A sibuyanensis, ILT) MO1842739",,,"A sibuyanensis, ILT",Aglaia,sibuyanensis,,2003,"/Meliaceae/Aglaia lawii (A sibuyanensis, ILT) MO1842739.jpg",JPG
MO,1842944,ILT,Meliaceae,Aglaia,lawii,N,N,"(A turczaninowii, ILT) MO1842944",,,"A turczaninowii, ILT",Aglaia,turczaninowii,,2003,"/Meliaceae/Aglaia lawii (A turczaninowii, ILT) MO1842944.jpg",JPG
MO,1842721,ILT,Meliaceae,Aglaia,luzoniensis,N,N,"(A brevipetiolata, ILT) MO1842721",,,"A brevipetiolata, ILT",Aglaia,brevipetiolata,,2003,"/Meliaceae/Aglaia luzoniensis (A brevipetiolata, ILT) MO1842721.jpg",JPG
MO,1842655,ILT,Meliaceae,Aglaia,sexipetala,N,N,"(A calelanensis, ILT) MO1842655",,,"A calelanensis, ILT",Aglaia,calelanensis,,2003,"/Meliaceae/Aglaia sexipetala (A calelanensis, ILT) MO1842655.jpg",JPG
MO,1842652,ILT,Meliaceae,Aglaia,silvestris,N,N,"(A copelandii, ILT) MO1842652",,,"A copelandii, ILT",Aglaia,copelandii,,2003,"/Meliaceae/Aglaia silvestris (A copelandii, ILT) MO1842652.jpg",JPG
MO,1790262,ILT,Moraceae,Artocarpus,nitidus,N,N,"ILT, MO1790262",,,,,,,2003,"/Moraceae/Artocarpus nitidus, ILT, MO1790262.jpg",JPG
MO,269992,ILT,Myrsinaceae,Ardisia,brevipetiolata,N,N,"(A sibuyanensis, ILT) MO269992",,,"A sibuyanensis, ILT",Ardisia,sibuyanensis,,2003,"/Myrsinaceae/Ardisia brevipetiolata (A sibuyanensis, ILT) MO269992.jpg",JPG
MO,2699991,ILT,Myrsinaceae,Ardisia,darlingii,N,N,"(A gitingensis, ILT) MO2699991",,,"A gitingensis, ILT",Ardisia,gitingensis,,2003,"/Myrsinaceae/Ardisia darlingii (A gitingensis, ILT) MO2699991.jpg",JPG
MO,2699998,ILT,Myrsinaceae,Ardisia,fragrans,N,N,"ILT, MO2699998",,,,,,,2003,"/Myrsinaceae/Ardisia fragrans, ILT, MO2699998.jpg",JPG
MO,1966195,ILT,Myrsinaceae,Ardisia,iwahigensis,N,N,"ILT, MO1966195",,,,,,,2003,"/Myrsinaceae/Ardisia iwahigensis, ILT, MO1966195.jpg",JPG
MO,1966166,ILT,Myrsinaceae,Ardisia,romanii,N,N,"ILT, MO1966166",,,,,,,2003,"/Myrsinaceae/Ardisia romanii, ILT, MO1966166.jpg",JPG
MO,2699985,ILT,Myrsinaceae,Ardisia,samarensis,N,N,"ILT, MO2699985",,,,,,,2003,"/Myrsinaceae/Ardisia samarensis, ILT, MO2699985.jpg",JPG
MO,1966931,ILT,Myrsinaceae,Embelia,whitfordii,N,N,"(E urdanetensis, ILT) MO1966931",,,"E urdanetensis, ILT",Embelia,urdanetensis,,2003,"/Myrsinaceae/Embelia whitfordii (E urdanetensis, ILT) MO1966931.jpg",JPG
MO,1394302,ILT,Myrsinaceae,Maesa,platyphylla,N,N,"ILT, MO1394302",,,,,,,2003,"/Myrsinaceae/Maesa platyphylla, ILT, MO1394302.jpg",JPG
MO,1965298,ILT,Myrsinaceae,Myrsine,apoensis,N,N,"(Rapanea apoensis, ILT) MO1965298",,,"Rapanea apoensis, ILT",Rapanea,apoensis,,2003,"/Myrsinaceae/Myrsine apoensis (Rapanea apoensis, ILT) MO1965298.jpeg",JPEG
MO,1969404,ILT,Myrsinaceae,Myrsine,fastigiata,N,N,"(Rapanea fastig~, ILT) MO1969404",,,"Rapanea fastig~, ILT",Rapanea,fastig~,,2003,"/Myrsinaceae/Myrsine fastigiata (Rapanea fastig~, ILT) MO1969404.jpg",JPG
MO,1965297,ILT,Myrsinaceae,Myrsine,glandulosa,N,N,"(Rapanea gland~, ILT) MO1965297",,,"Rapanea gland~, ILT",Rapanea,gland~,,2003,"/Myrsinaceae/Myrsine glandulosa (Rapanea gland~, ILT) MO1965297.jpg",JPG
MO,1965296,ILT,Myrsinaceae,Myrsine,mindanensis,N,N,"(Rapanea mind~, ILT) MO1965296",,,"Rapanea mind~, ILT",Rapanea,mind~,,2003,"/Myrsinaceae/Myrsine mindanensis (Rapanea mind~, ILT) MO1965296.jpg",JPG
MO,1965295,ILT,Myrsinaceae,Myrsine,peregrina,N,N,"(Rapanea venosa, ILT) MO1965295",,,"Rapanea venosa, ILT",Rapanea,venosa,,2003,"/Myrsinaceae/Myrsine peregrina (Rapanea venosa, ILT) MO1965295.jpg",JPG
MO,182707,ILT,Rosaceae,Prunus,fragrans,N,N,"(Pygeum megaphyllum, ILT) MO182707",,,"Pygeum megaphyllum, ILT",Pygeum,megaphyllum,,2003,"/Rosaceae/Prunus fragrans (Pygeum megaphyllum, ILT) MO182707.jpg",JPG
MO,2704543,ILT,Rubiaceae,Mussaenda,setosa,N,N,"ILT, MO2704543",,,,,,,2003,"/Rubiaceae/Mussaenda setosa, ILT, MO2704543.jpg",JPG
MO,2498320,ILT,Rubiaceae,Prismatomeris,tetrandra,N,N,"ssp ~ (P tetr~ v. philippinensis, ILT) MO2498320",tetrandra,,"P tetr~ v. philippinensis, ILT",Prismatomeris,tetr~,,2003,"/Rubiaceae/Prismatomeris tetrandra ssp ~ (P tetr~ v. philippinensis, ILT) MO2498320.jpg",JPG
MO,2805666,ILT,Rubiaceae,Psychotria,pulgarensis,N,N,"(P repens Elm., ILT) MO2805666",,,"P repens Elm., ILT",Psychotria,repens,,2003,"/Rubiaceae/Psychotria pulgarensis (P repens Elm., ILT) MO2805666.jpg",JPG
MO,2541010,ILT,Rubiaceae,Psychotria,urdanetensis,N,N,"ILT, MO2541010",,,,,,,2003,"/Rubiaceae/Psychotria urdanetensis, ILT, MO2541010.jpg",JPG
MO,2541249,ILT,Rubiaceae,Psychotria,velutina,N,N,"ILT, MO2541249",,,,,,,2003,"/Rubiaceae/Psychotria velutina, ILT, MO2541249.jpg",JPG
MO,1966918,ILT,Sarcospermataceae,Sarcosperma,paniculata,N,N,"(Discocalyx macrocarpa, ILT) MO1966918",,,"Discocalyx macrocarpa, ILT",Discocalyx,macrocarpa,,2003,"/Sarcospermataceae/Sarcosperma paniculata (Discocalyx macrocarpa, ILT) MO1966918.jpeg",JPEG
MO,1966919,ILT,Sarcospermataceae,Sarcosperma,paniculata,N,N,"(Discocalyx macrocarpa, ILT) MO1966919",,,"Discocalyx macrocarpa, ILT",Discocalyx,macrocarpa,,2003,"/Sarcospermataceae/Sarcosperma paniculata (Discocalyx macrocarpa, ILT) MO1966919.jpg",JPG
MO,1787466,ILT,Zingiberaceae,Etlingera,dalican,N,N,"(Hornstedtia dalican, ILT) MO1787466",,,"Hornstedtia dalican, ILT",Hornstedtia,dalican,,2003,"/Zingiberaceae/Etlingera dalican (Hornstedtia dalican, ILT) MO1787466.jpg",JPG
MO,1787451,ILT,Zingiberaceae,Etlingera,purpurea,N,N,"(Amomum purp~, ILT) MO1787451",,,"Amomum purp~, ILT",Amomum,purp~,,2003,"/Zingiberaceae/Etlingera purpurea (Amomum purp~, ILT) MO1787451.jpg",JPG
MO,1472160,INT,Annonaceae,Phaeanthus,ebracteolatus,N,N,"(Uvaria tripetala, INT) MO1472160",,,"Uvaria tripetala, INT",Uvaria,tripetala,,1980,"/Annonaceae/Phaeanthus ebracteolatus (Uvaria tripetala, INT) MO1472160.jpg",JPG
MO,1391607,INT,Apocynaceae,Alstonia,macrophylla,N,N,"(A batino, INT) MO1391607",,,"A batino, INT",Alstonia,batino,,2003,"/Apocynaceae/Alstonia macrophylla (A batino, INT) MO1391607.jpg",JPG
MO,1316923,INT,Apocynaceae,Parameria,laevigata,N,N,"(Echites torosa, INT) MO1316923",,,"Echites torosa, INT",Echites,torosa,,2003,"/Apocynaceae/Parameria laevigata (Echites torosa, INT) MO1316923.jpg",JPG
MO,1,INT,Apocynaceae,Tabernaemontana,pandacaqui,N,N,"(T laurifolia Blanco, INT) MO01",,,"T laurifolia Blanco, INT",Tabernaemontana,laurifolia,,2003,"/Apocynaceae/Tabernaemontana pandacaqui (T laurifolia Blanco, INT) MO01.jpg",JPG
MO,1393060,INT,Apocynaceae,Tabernaemontana,pandacaqui,N,N,"(T polygama, INT) MO1393060",,,"T polygama, INT",Tabernaemontana,polygama,,2003,"/Apocynaceae/Tabernaemontana pandacaqui (T polygama, INT) MO1393060.jpg",JPG
MO,1506565,INT,Leguminosae-Caesalpinioideae,Bauhinia,binata,N,N,"INT, MO1506565",,,,,,,2003,"/Leguminosae-Caesalpinioideae/Bauhinia binata, INT, MO1506565.jpg",JPG
MO,1790259,INT,Moraceae,Artocarpus,odoratissimus,N,N,"INT, MO1790259_1",,,,,,,2003,"/Moraceae/Artocarpus odoratissimus, INT, MO1790259_1.jpeg",JPEG
MO,1790259,INT,Moraceae,Artocarpus,odoratissimus,N,N,"INT, MO1790259_2",,,,,,,2003,"/Moraceae/Artocarpus odoratissimus, INT, MO1790259_2.jpeg",JPEG
MO,1587634,INT,Myristicaceae,Knema,glomerata,N,N,"(Sterculia glomerata, INT) MO1587634",,,"Sterculia glomerata, INT",Sterculia,glomerata,,2003,"/Myristicaceae/Knema glomerata (Sterculia glomerata, INT) MO1587634.jpg",JPG
MO,2673550,IST,Amaranthaceae,Amaranthus,caudatus,N,N,"(A caudatus v. alopecurus, IST) MO2673550",,,"A caudatus v. alopecurus, IST",Amaranthus,caudatus,,2007,"/Amaranthaceae/Amaranthus caudatus (A caudatus v. alopecurus, IST) MO2673550.jpg",JPG
MO,1876550,IST,Anacardiaceae,Swintonia,foxworthyi,N,N,"IST, MO1876550",,,,,,,2003,"/Anacardiaceae/Swintonia foxworthyi, IST, MO1876550.jpg",JPG
MO,1806094,IST,Annonaceae,Enicosanthum,klemmei,N,N,"(Polyalthia klemmei, IST) MO1806094",,,"Polyalthia klemmei, IST",Polyalthia,klemmei,,1980,"/Annonaceae/Enicosanthum klemmei (Polyalthia klemmei, IST) MO1806094.jpg",JPG
MO,1918484,IST,Aquifoliaceae,Ilex,crenata,N,N,"fm luzonica (Eurya myrtilloides, IST) MO1918484",,,"Eurya myrtilloides, IST",Eurya,myrtilloides,,2003,"/Aquifoliaceae/Ilex crenata fm luzonica (Eurya myrtilloides, IST) MO1918484.jpg",JPG
MO,1505928,IST,Asclepiadaceae,Marsdenia,pachyglossa,N,N,"(Gymnema pachyglossum, IST) MO1505928",,,"Gymnema pachyglossum, IST",Gymnema,pachyglossum,,2002,"/Asclepiadaceae/Marsdenia pachyglossa (Gymnema pachyglossum, IST) MO1505928.jpg",JPG
MO,1814615,IST,Grossulariaceae,Quintinia,apoensis,N,N,"(Dedea cinerea, IST) MO1814615_1",,,"Dedea cinerea, IST",Dedea,cinerea,,2003,"/Grossulariaceae/Quintinia apoensis (Dedea cinerea, IST) MO1814615_1.jpg",JPG
MO,1814615,IST,Grossulariaceae,Quintinia,apoensis,N,N,"(Dedea cinerea, IST) MO1814615_2",,,"Dedea cinerea, IST",Dedea,cinerea,,2003,"/Grossulariaceae/Quintinia apoensis (Dedea cinerea, IST) MO1814615_2.jpg",JPG
MO,1791123,IST,Loranthaceae,Dendropthoe,pentandra,N,N,"(Loranthus shawianus, IST) MO1791123",,,"Loranthus shawianus, IST",Loranthus,shawianus,,2003,"/Loranthaceae/Dendropthoe pentandra (Loranthus shawianus, IST) MO1791123.jpeg",JPEG
