FAMILY,GENUS,SPECIES,INFO_TOTAL,HERBARIUM_ID,HCODE,FILETYPE,IS_DRAWING,TYPE_CODE,VARIETY,ALT_INFO_TOTAL,ALT_GENUS,ALT_SPECIES,ALT_TYPE,ALT_INFO,REDUCED_INFO,NOTES,YEAR,FILEPATH
Myrtaceae,Syzygium,diospyrifolium,"A, non type 01",A,,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Syzygium diospyrifolium, A, non type 01.jpg"
Myrtaceae,Syzygium,escritorii,"A, non type 01",A,,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Syzygium escritorii, A, non type 01.jpg"
Myrtaceae,Syzygium,fenicis,"A, non type 01",A,,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Syzygium fenicis, A, non type 01.jpg"
Myrtaceae,Syzygium,fischeri,"A, non type 01",A,,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Syzygium fischeri, A, non type 01.jpg"
Myrtaceae,Syzygium,nitidum,"non type, PNH9565 (1) 5149",PNH,9565,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Syzygium nitidum, non type, PNH9565 (1) 5149.jpg"
Myrtaceae,Syzygium,nitidum,"non type, PNH9565 (2)",PNH,9565,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Syzygium nitidum, non type, PNH9565 (2).jpg"
Myrtaceae,Syzygium,nitidum,"non type, PNH9565 (3)",PNH,9565,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Syzygium nitidum, non type, PNH9565 (3).jpg"
Myrtaceae,Syzygium,nitidum,"non type, PNH9565 (4)",PNH,9565,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Syzygium nitidum, non type, PNH9565 (4).jpg"
Myrtaceae,Syzygium,nitidum,"non type, PNH9565 (5)",PNH,9565,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Syzygium nitidum, non type, PNH9565 (5).jpg"
Myrtaceae,Syzygium,roseomarginatum,"(Eugenia roseo~, non type for FB14054",FB,14054,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Syzygium roseomarginatum (Eugenia roseo~, non type for FB14054.jpg"
Myrtaceae,Tristaniopsis,decorticata,"A, non type",A,,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Tristaniopsis decorticata, A, non type.jpg"
Myrtaceae,Tristaniopsis,littoralis,"A, non type",A,,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Tristaniopsis littoralis, A, non type.jpg"
Myrtaceae,Tristaniopsis,micrantha,"A, non type",A,,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Tristaniopsis micrantha, A, non type.jpg"
Myrtaceae,Tristaniopsis,oblongifolia,"from Luzon, A, non type",A,,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Tristaniopsis oblongifolia, from Luzon, A, non type.jpg"
Myrtaceae,Tristaniopsis,oblongifolia,"from Palawan, A, non type",A,,JPG,N,non-type,,,,,,,,,2003,"/Myrtaceae/Tristaniopsis oblongifolia, from Palawan, A, non type.jpg"
Orchidaceae,Agrostophyllum,mearnsii,"non Type, AMES104027",AMES,104027,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Agrostophyllum mearnsii, non Type, AMES104027.JPG"
Orchidaceae,Agrostophyllum,mindanaense,"(A pelorioides Ames non Schltr., non Type) AMES1640",AMES,1640,JPG,N,non-type,,"A pelorioides Ames non Schltr., non Type",Agrostophyllum,pelorioides,,,,,2003,"/Orchidaceae/Agrostophyllum mindanaense (A pelorioides Ames non Schltr., non Type) AMES1640.jpg"
Orchidaceae,Aphyllorchis,halconensis,"non Type, AMES196",AMES,196,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Aphyllorchis halconensis, non Type, AMES196.JPG"
Orchidaceae,Appendicula,clemensiae,"(Podochilus clem~, non Type) GH213",GH,213,JPG,N,non-type,,"Podochilus clem~, non Type",Podochilus,clem~,,,,,2003,"/Orchidaceae/Appendicula clemensiae (Podochilus clem~, non Type) GH213.jpg"
Orchidaceae,Appendicula,leytensis,"non Type, AMES228",AMES,228,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Appendicula leytensis, non Type, AMES228.JPG"
Orchidaceae,Appendicula,xytriophora,"non Type, GH250",GH,250,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Appendicula xytriophora, non Type, GH250.jpg"
Orchidaceae,Ascoglossum,calopterum,"non Type, AMES270",AMES,270,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Ascoglossum calopterum, non Type, AMES270.jpg"
Orchidaceae,Bulbophyllum,bolsteri,"non Type, AMES401",AMES,401,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum bolsteri, non Type, AMES401.JPG"
Orchidaceae,Bulbophyllum,catenulatum,"drawing, non Type, AMES90552",AMES,90552,JPG,Y,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum catenulatum, drawing, non Type, AMES90552.JPG"
Orchidaceae,Bulbophyllum,chrysendentum,"non Type, AMES412",AMES,412,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum chrysendentum, non Type, AMES412.JPG"
Orchidaceae,Bulbophyllum,chryseum,"(Cirrhopetalum chryseum, non Type) AMES415",AMES,415,JPG,N,non-type,,"Cirrhopetalum chryseum, non Type",Cirrhopetalum,chryseum,,,,,2003,"/Orchidaceae/Bulbophyllum chryseum (Cirrhopetalum chryseum, non Type) AMES415.jpg"
Orchidaceae,Bulbophyllum,dagamense,"non Type, AMES432",AMES,432,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum dagamense, non Type, AMES432.JPG"
Orchidaceae,Bulbophyllum,dasypetalum,"non Type, AMES433",AMES,433,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum dasypetalum, non Type, AMES433.jpg"
Orchidaceae,Bulbophyllum,dasypetalum,"non Type, AMES434",AMES,434,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum dasypetalum, non Type, AMES434.JPG"
Orchidaceae,Bulbophyllum,lancifolium,"non Type, AMES504",AMES,504,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum lancifolium, non Type, AMES504.JPG"
Orchidaceae,Bulbophyllum,lancipetalum,"non Type, AMES105773",AMES,105773,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum lancipetalum, non Type, AMES105773.JPG"
Orchidaceae,Bulbophyllum,othonis,"non Type, L58259",L,58259,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum othonis, non Type, L58259.jpg"
Orchidaceae,Bulbophyllum,profusum,"non Type, AMES105793",AMES,105793,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum profusum, non Type, AMES105793.jpg"
Orchidaceae,Bulbophyllum,sempiternum,"non Type, AMES106016",AMES,106016,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum sempiternum, non Type, AMES106016.jpg"
Orchidaceae,Bulbophyllum,uniflorum,"ined., non Type, AMES384",AMES,384,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Bulbophyllum uniflorum, ined., non Type, AMES384.JPG"
Orchidaceae,Calanthe,hennisii,"non Type, AMES106326",AMES,106326,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Calanthe hennisii, non Type, AMES106326.jpg"
Orchidaceae,Calanthe,maquilingensis,"non Type, AMES106346",AMES,106346,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Calanthe maquilingensis, non Type, AMES106346.jpg"
Orchidaceae,Calanthe,rubens,"(C elmeri, non Type) AMES106134",AMES,106134,JPG,N,non-type,,"C elmeri, non Type",Calanthe,elmeri,,,,,2003,"/Orchidaceae/Calanthe rubens (C elmeri, non Type) AMES106134.jpg"
Orchidaceae,Cephalantheropsis,longipes,"(Calanthe mindorensis, non Type) AMES56714",AMES,56714,JPG,N,non-type,,"Calanthe mindorensis, non Type",Calanthe,mindorensis,,,,,2003,"/Orchidaceae/Cephalantheropsis longipes (Calanthe mindorensis, non Type) AMES56714.jpg"
Orchidaceae,Ceratostylis,loheri,"non Type, AMES217947",AMES,217947,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Ceratostylis loheri, non Type, AMES217947.jpg"
Orchidaceae,Ceratostylis,rubra,"non Type, AMES106579",AMES,106579,JPEG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Ceratostylis rubra, non Type, AMES106579.jpeg"
Orchidaceae,Cheirostylis,chinensis,"(C philippinensis, non Type) AMES106691",AMES,106691,JPG,N,non-type,,"C philippinensis, non Type",Cheirostylis,philippinensis,,,,,2003,"/Orchidaceae/Cheirostylis chinensis (C philippinensis, non Type) AMES106691.jpg"
Orchidaceae,Cheirostylis,octodactyla,"non Type, AMES106689",AMES,106689,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Cheirostylis octodactyla, non Type, AMES106689.jpg"
Orchidaceae,Chelonistele,sulphurea,"(Coelogyne ramosii, non Type) AMES139135",AMES,139135,JPG,N,non-type,,"Coelogyne ramosii, non Type",Coelogyne,ramosii,,,,,2003,"/Orchidaceae/Chelonistele sulphurea (Coelogyne ramosii, non Type) AMES139135.jpg"
Orchidaceae,Coelogyne,merrillii,"non Type, AMES139123",AMES,139123,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Coelogyne merrillii, non Type, AMES139123.jpg"
Orchidaceae,Dendrobium,albayense,"non Type, AMES74904",AMES,74904,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium albayense, non Type, AMES74904.jpg"
Orchidaceae,Dendrobium,albayense,"non Type, AMES74905",AMES,74905,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium albayense, non Type, AMES74905.jpg"
Orchidaceae,Dendrobium,blumii,"non Type, AMES74942",AMES,74942,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium blumii, non Type, AMES74942.jpg"
Orchidaceae,Dendrobium,brongniartii,"non Type, AMES74945",AMES,74945,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium brongniartii, non Type, AMES74945.jpg"
Orchidaceae,Dendrobium,brongniartii,"non Type, AMES74946",AMES,74946,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium brongniartii, non Type, AMES74946.jpg"
Orchidaceae,Dendrobium,cerinum,"non Type, AMES74968",AMES,74968,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium cerinum, non Type, AMES74968.jpg"
Orchidaceae,Dendrobium,mindanaense,"non Type, AMES90179",AMES,90179,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium mindanaense, non Type, AMES90179.jpg"
Orchidaceae,Dendrobium,mindanaense,"non Type, AMES90180",AMES,90180,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium mindanaense, non Type, AMES90180.jpg"
Orchidaceae,Dendrobium,multiramosum,"non Type, AMES90201",AMES,90201,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium multiramosum, non Type, AMES90201.jpg"
Orchidaceae,Dendrobium,papilio,"non Type, AMES90244",AMES,90244,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium papilio, non Type, AMES90244.jpg"
Orchidaceae,Dendrobium,philippinense,"non Type, AMES90265",AMES,90265,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium philippinense, non Type, AMES90265.jpg"
Orchidaceae,Dendrobium,polytrichum,"non Type, AMES90278",AMES,90278,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium polytrichum, non Type, AMES90278.jpg"
Orchidaceae,Dendrobium,profusum,"non Type, AMES90301",AMES,90301,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium profusum, non Type, AMES90301.jpg"
Orchidaceae,Dendrobium,robinsonii,"non Type, AMES90336",AMES,90336,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrobium robinsonii, non Type, AMES90336.jpg"
Orchidaceae,Dendrobium,sanderae,"(~v. parviflorum, non Type) AMES90348",AMES,90348,JPG,N,non-type,parviflorum,,,,,,,,2003,"/Orchidaceae/Dendrobium sanderae (~v. parviflorum, non Type) AMES90348.jpg"
Orchidaceae,Dendrobium,uniflorum,"(~ v. angustum, non Type) AMES90465",AMES,90465,JPG,N,non-type,angustum,,,,,,,,2003,"/Orchidaceae/Dendrobium uniflorum (~ v. angustum, non Type) AMES90465.jpg"
Orchidaceae,Dendrochilum,anfractum,"v. anfractoides (D anfractoides, non Type) AMES98745",AMES,98745,JPG,N,non-type,anfractoides,"D anfractoides, non Type",Dendrochilum,anfractoides,,,,,2003,"/Orchidaceae/Dendrochilum anfractum v. anfractoides (D anfractoides, non Type) AMES98745.jpg"
Orchidaceae,Dendrochilum,anfractum,"v. anfractoides (D anfractoides, non Type) AMES104045",AMES,104045,JPG,N,non-type,anfractoides,"D anfractoides, non Type",Dendrochilum,anfractoides,,,,,2003,"/Orchidaceae/Dendrochilum anfractum v. anfractoides (D anfractoides, non Type) AMES104045.jpg"
Orchidaceae,Dendrochilum,auriculare,"non Type, AMES18869",AMES,18869,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrochilum auriculare, non Type, AMES18869.jpg"
Orchidaceae,Dendrochilum,cinnabarinum,"non Type, AMES18864",AMES,18864,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrochilum cinnabarinum, non Type, AMES18864.jpg"
Orchidaceae,Dendrochilum,magnum,"non Type, AMES18825",AMES,18825,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrochilum magnum, non Type, AMES18825.jpg"
Orchidaceae,Dendrochilum,pumilum,"non Type, AMES104044",AMES,104044,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Dendrochilum pumilum, non Type, AMES104044.jpg"
Orchidaceae,Didymoplexis,philippinensis,"non Type, AMES98872",AMES,98872,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Didymoplexis philippinensis, non Type, AMES98872.jpg"
Orchidaceae,Eria,fastigatifolia,"non Type, AMES99248",AMES,99248,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Eria fastigatifolia, non Type, AMES99248.jpg"
Orchidaceae,Eria,longibracteata,"non Type, AMES99286",AMES,99286,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Eria longibracteata, non Type, AMES99286.jpg"
Orchidaceae,Eria,mindanaensis,"non Type, AMES99313",AMES,99313,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Eria mindanaensis, non Type, AMES99313.jpg"
Orchidaceae,Eria,ovata,"v. retroflexa (E merrillii, non Type) AMES99309",AMES,99309,JPG,N,non-type,retroflexa,"E merrillii, non Type",Eria,merrillii,,,,,2003,"/Orchidaceae/Eria ovata v. retroflexa (E merrillii, non Type) AMES99309.jpg"
Orchidaceae,Eria,philippinensis,"non Type, AMES99330",AMES,99330,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Eria philippinensis, non Type, AMES99330.jpg"
Orchidaceae,Eria,philippinensis,"non Type, AMES99331",AMES,99331,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Eria philippinensis, non Type, AMES99331.jpg"
Orchidaceae,Eria,philippinensis,"non Type, AMES99332",AMES,99332,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Eria philippinensis, non Type, AMES99332.jpg"
Orchidaceae,Eria,philippinensis,"non Type, AMES99333",AMES,99333,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Eria philippinensis, non Type, AMES99333.jpg"
Orchidaceae,Eria,ramosii,"non Type, AMES99345",AMES,99345,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Eria ramosii, non Type, AMES99345.jpg"
Orchidaceae,Eria,ringens,"non Type, AMES99354",AMES,99354,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Eria ringens, non Type, AMES99354.jpg"
Orchidaceae,Eria,vanoverberghii,"non Type, AMES99380",AMES,99380,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Eria vanoverberghii, non Type, AMES99380.jpg"
Orchidaceae,Eria,woodiana,"non Type, AMES99390",AMES,99390,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Eria woodiana, non Type, AMES99390.jpg"
Orchidaceae,Flickingeria,chrysographata,"(Dendrobium chrys~, non Type) AMES74976",AMES,74976,JPG,N,non-type,,"Dendrobium chrys~, non Type",Dendrobium,chrys~,,,,,2003,"/Orchidaceae/Flickingeria chrysographata (Dendrobium chrys~, non Type) AMES74976.jpg"
Orchidaceae,Gastrodia,javanica,"non Type, AMES99527",AMES,99527,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Gastrodia javanica, non Type, AMES99527.jpg"
Orchidaceae,Goodyera,clausa,"(Epipactis clausa, non Type) AMES99119",AMES,99119,JPG,N,non-type,,"Epipactis clausa, non Type",Epipactis,clausa,,,,,2003,"/Orchidaceae/Goodyera clausa (Epipactis clausa, non Type) AMES99119.jpg"
Orchidaceae,Goodyera,clausa,"(Epipactis clausa, non Type) AMES99120",AMES,99120,JPG,N,non-type,,"Epipactis clausa, non Type",Epipactis,clausa,,,,,2003,"/Orchidaceae/Goodyera clausa (Epipactis clausa, non Type) AMES99120.jpg"
Orchidaceae,Goodyera,ramosii,"non Type, AMES90591",AMES,90591,JPEG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Goodyera ramosii, non Type, AMES90591.jpeg"
Orchidaceae,Habenaria,congesta,"non Type, AMES99759",AMES,99759,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Habenaria congesta, non Type, AMES99759.jpg"
Orchidaceae,Habenaria,diphylla,"(H ahernii, non Type) AMES99686",AMES,99686,JPG,N,non-type,,"H ahernii, non Type",Habenaria,ahernii,,,,,2003,"/Orchidaceae/Habenaria diphylla (H ahernii, non Type) AMES99686.jpg"
Orchidaceae,Habenaria,diphylla,"(H ahernii, non Type) AMES99783",AMES,99783,JPG,N,non-type,,"H ahernii, non Type",Habenaria,ahernii,,,,,2003,"/Orchidaceae/Habenaria diphylla (H ahernii, non Type) AMES99783.jpg"
Orchidaceae,Habenaria,falcigera,"non Type, AMES99844",AMES,99844,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Habenaria falcigera, non Type, AMES99844.jpg"
Orchidaceae,Habenaria,intrudens,"non Type, AMES99884",AMES,99884,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Habenaria intrudens, non Type, AMES99884.jpg"
Orchidaceae,Habenaria,lingulosa,"non Type, AMES99923",AMES,99923,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Habenaria lingulosa, non Type, AMES99923.jpg"
Orchidaceae,Habenaria,lingulosa,"non Type, AMES99925",AMES,99925,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Habenaria lingulosa, non Type, AMES99925.jpg"
Orchidaceae,Habenaria,warburgiana,"non Type, AMES100221",AMES,100221,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Habenaria warburgiana, non Type, AMES100221.jpg"
Orchidaceae,Herminium,lanceum,"(Aceras angustifolia, non Type) AMES100251",AMES,100251,JPG,N,non-type,,"Aceras angustifolia, non Type",Aceras,angustifolia,,,,,2003,"/Orchidaceae/Herminium lanceum (Aceras angustifolia, non Type) AMES100251.jpg"
Orchidaceae,Kuhlhasseltia,halconensis,"(Erythrodes merrillii, non Type) AMES99409",AMES,99409,JPG,N,non-type,,"Erythrodes merrillii, non Type",Erythrodes,merrillii,,,,,2003,"/Orchidaceae/Kuhlhasseltia halconensis (Erythrodes merrillii, non Type) AMES99409.jpg"
Orchidaceae,Liparis,leytensis,"non Type, AMES100872",AMES,100872,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Liparis leytensis, non Type, AMES100872.jpg"
Orchidaceae,Liparis,prava,"non Type, AMES100958",AMES,100958,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Liparis prava, non Type, AMES100958.jpg"
Orchidaceae,Liparis,trichoglottis,"(Cestichis trichoglottis, non Type) AMES100988",AMES,100988,JPG,N,non-type,,"Cestichis trichoglottis, non Type",Cestichis,trichoglottis,,,,,2003,"/Orchidaceae/Liparis trichoglottis (Cestichis trichoglottis, non Type) AMES100988.jpg"
Orchidaceae,Malaxis,alagensis,"non Type, AMES101092",AMES,101092,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Malaxis alagensis, non Type, AMES101092.jpg"
Orchidaceae,Malaxis,balabacensis,"non Type, AMES101100",AMES,101100,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Malaxis balabacensis, non Type, AMES101100.jpg"
Orchidaceae,Malaxis,copelandii,"non Type, AMES101110",AMES,101110,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Malaxis copelandii, non Type, AMES101110.jpg"
Orchidaceae,Malaxis,copelandii,"non Type, AMES101111",AMES,101111,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Malaxis copelandii, non Type, AMES101111.jpg"
Orchidaceae,Malaxis,lilacina,"non Type, AMES101132",AMES,101132,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Malaxis lilacina, non Type, AMES101132.jpg"
Orchidaceae,Malaxis,lilacina,"non Type, AMES101134",AMES,101134,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Malaxis lilacina, non Type, AMES101134.jpg"
Orchidaceae,Malaxis,quadridentata,"(Microstylis quadridentata, non Type) AMES101746",AMES,101746,JPG,N,non-type,,"Microstylis quadridentata, non Type",Microstylis,quadridentata,,,,,2003,"/Orchidaceae/Malaxis quadridentata (Microstylis quadridentata, non Type) AMES101746.jpg"
Orchidaceae,Malleola,lyonii,"non Type, AMES101186",AMES,101186,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Malleola lyonii, non Type, AMES101186.jpg"
Orchidaceae,Megalotus,bifidus,"(Saccolabium bifidum, non Type) AMES103838",AMES,103838,JPG,N,non-type,,"Saccolabium bifidum, non Type",Saccolabium,bifidum,,,,,2003,"/Orchidaceae/Megalotus bifidus (Saccolabium bifidum, non Type) AMES103838.jpg"
Orchidaceae,Nervilia,plicata,"(N discolor, non Type) AMES101885",AMES,101885,JPG,N,non-type,,"N discolor, non Type",Nervilia,discolor,,,,,2003,"/Orchidaceae/Nervilia plicata (N discolor, non Type) AMES101885.jpg"
Orchidaceae,Oberonia,macgregorii,"non Type, AMES101992",AMES,101992,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Oberonia macgregorii, non Type, AMES101992.jpg"
Orchidaceae,Orchipedum,wenzelii,"(Philippinaea wenzelii, non Type) AMES102982",AMES,102982,JPG,N,non-type,,"Philippinaea wenzelii, non Type",Philippinaea,wenzelii,,,,,2003,"/Orchidaceae/Orchipedum wenzelii (Philippinaea wenzelii, non Type) AMES102982.jpg"
Orchidaceae,Parapteroceras,escritorii,"(Saccolabium escritorii, non Type) AMES103855",AMES,103855,JPG,N,non-type,,"Saccolabium escritorii, non Type",Saccolabium,escritorii,,,,,2003,"/Orchidaceae/Parapteroceras escritorii (Saccolabium escritorii, non Type) AMES103855.jpg"
Orchidaceae,Peristylus,copelandii,"(Habenaria copelandii, non Type) AMES99762",AMES,99762,JPG,N,non-type,,"Habenaria copelandii, non Type",Habenaria,copelandii,,,,,2003,"/Orchidaceae/Peristylus copelandii (Habenaria copelandii, non Type) AMES99762.jpg"
Orchidaceae,Peristylus,goodyeroides,"(Habenaria goodyeroides, non Type) AMES99855",AMES,99855,JPG,N,non-type,,"Habenaria goodyeroides, non Type",Habenaria,goodyeroides,,,,,2003,"/Orchidaceae/Peristylus goodyeroides (Habenaria goodyeroides, non Type) AMES99855.jpg"
Orchidaceae,Peristylus,monticola,"(Habenaria bisaeta, non Type) AMES99720",AMES,99720,JPG,N,non-type,,"Habenaria bisaeta, non Type",Habenaria,bisaeta,,,,,2003,"/Orchidaceae/Peristylus monticola (Habenaria bisaeta, non Type) AMES99720.jpg"
Orchidaceae,Pholidota,carnea,"non Type, AMES102984",AMES,102984,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Pholidota carnea, non Type, AMES102984.jpg"
Orchidaceae,Pholidota,carnea,"non Type, AMES102985",AMES,102985,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Pholidota carnea, non Type, AMES102985.jpg"
Orchidaceae,Phreatia,mearnsii,"non Type, AMES103039",AMES,103039,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Phreatia mearnsii, non Type, AMES103039.jpg"
Orchidaceae,Rhomboda,blackii,"(Hetaeria blackii, non Type) AMES217992",AMES,217992,JPG,N,non-type,,"Hetaeria blackii, non Type",Hetaeria,blackii,,,,,2003,"/Orchidaceae/Rhomboda blackii (Hetaeria blackii, non Type) AMES217992.jpg"
Orchidaceae,Rhomboda,lanceolata,"(Adenostylis luzonensis, non Type) AMES80",AMES,80,JPG,N,non-type,,"Adenostylis luzonensis, non Type",Adenostylis,luzonensis,,,,,2003,"/Orchidaceae/Rhomboda lanceolata (Adenostylis luzonensis, non Type) AMES80.jpg"
Orchidaceae,Rhomboda,lanceolata,"(Adenostylis luzonensis, non Type) AMES217884",AMES,217884,JPG,N,non-type,,"Adenostylis luzonensis, non Type",Adenostylis,luzonensis,,,,,2003,"/Orchidaceae/Rhomboda lanceolata (Adenostylis luzonensis, non Type) AMES217884.jpg"
Orchidaceae,Robiquetia,cerina,"(Malleola merrillii, non Type) AMES101189",AMES,101189,JPG,N,non-type,,"Malleola merrillii, non Type",Malleola,merrillii,,,,,2003,"/Orchidaceae/Robiquetia cerina (Malleola merrillii, non Type) AMES101189.jpg"
Orchidaceae,Taeniophyllum,saccatum,"non Type, AMES105143",AMES,105143,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Taeniophyllum saccatum, non Type, AMES105143.jpg"
Orchidaceae,Thrixspermum,robinsonii,"non Type, AMES90933",AMES,90933,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Thrixspermum robinsonii, non Type, AMES90933.jpg"
Orchidaceae,Trichoglottis,latisepala,"non Type, AMES90884",AMES,90884,JPG,N,non-type,,,,,,,,,2003,"/Orchidaceae/Trichoglottis latisepala, non Type, AMES90884.jpg"
